created_at	name	screen_name	description	lang	location	verified	status_lang	status_text	time_zone	contributors_enabled	default_profile	default_profile_image	favourites_count	follow_request_sent	followers_count	following	friends_count	geo_enabled	has_extended_profile	id_str	is_translation_enabled	is_translator	listed_count	notifications	profile_background_color	profile_background_image_url	profile_background_tile	profile_banner_url	profile_image_url	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	protected	status_contributors	status_coordinates	status_created_at	status_favorite_count	status_favorited	status_geo	status_id_str	status_in_reply_to_screen_name	status_in_reply_to_status_id_str	status_in_reply_to_user_id_str	status_is_quote_status	status_latitude	status_longitude	status_place	status_possibly_sensitive	status_retweet_count	status_retweeted	status_source	status_truncated	statuses_count	url	utc_offset	account_type
Sun Dec 18 23:09:49 +0000 2011	Laurella Face	laurellaleswr	Wife, Mom, Wellness Educator, RN. Passion to empower others to live happy, healthy, succesful lives.Offering everyday encouragement to Live well & Be well!	en	Minnesota	False	en	About to watch friends with benefits with my older cousin Felicia.(:		False	True	False	0	False	31	False	650	False	False	440392953	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/3300624713/72410ef2b10448d9400335169fe4e4e3_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Thu Feb 21 17:40:25 +0000 2013	2.0	False		304646771362131968				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	45			1
Tue Feb 09 21:17:38 +0000 2016	Ophthalmic Equipment	OphthalmicEquip	New & Refurbished Ophthalmic Equipment. Call Ophthalmic Equipment Specialists today for all your equipment needs. We Buy, Sell & Trade. Ophthalmology, Optometry	en	Florida, USA	False	en	Looking to purchase a Lumenis Selecta Duet SLT/YAG combo Laser. Call us at 800-880-4393 #ophthalmologists #ophthalmology #Lumenisduet	Pacific Time (US & Canada)	False	False	False	0	False	639	False	2628	False	False	4893100709	False	False	5	False	000000	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/4893100709/1455555265	http://pbs.twimg.com/profile_images/698242539321737216/eHaTZsfS_normal.jpg	1B95E0	000000	000000	000000	False	False		False	Thu Jul 21 13:36:49 +0000 2016	3.0	False		756120750323539968				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	12	https://t.co/cTTIn90I0w	-25200.0	2
Thu Aug 08 17:05:30 +0000 2013	Cupcake Payne	Fabby_Bieber	Love your self be your self and be happy :) Hell ya twerk Haters always Hating ;) Hey im a badass Bitch Yo if you dont follow me you will (die) JK:) Bye	en	Bitchville	False	en	@luketwerkteam Plz talk to me :(		False	True	True	4	False	12	False	147	True	False	1655803676	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri Aug 16 15:48:30 +0000 2013	0.0	False		368398872403783680	luketwerkteam	3.68398008063e+17	1087592023.0	False					0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	False	50			1
Thu Dec 05 06:15:31 +0000 2013	Madeleine Evans	evansvfpv	play ball, footall i wok on alot of technology and phones	en		False	en	RT @manuel_c: Happy - despite booking last minute I managed to get an economy plus window seat for my flight to #London @united #travel #fl…		False	True	False	0	False	0	False	0	False	False	2208410902	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/378800000834058730/9dae5bca3b652836cbf88a1cf2c1931e_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Dec 07 04:36:27 +0000 2013	0.0	False		409179576770625536				False					957.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	13			1
Thu Jul 16 08:40:20 +0000 2009	Jannah  Jailani	NJJ2213	know me first then evaluate that~	en	Earth , malaysia	False	en	N yet we dont really have lot what it called the quality time	Kuala Lumpur	False	False	False	2118	False	256	False	271	True	True	57282272	False	False	2	False	000000	http://abs.twimg.com/images/themes/theme11/bg.gif	False	https://pbs.twimg.com/profile_banners/57282272/1460895553	http://pbs.twimg.com/profile_images/730260425003044864/KHVVa7Gj_normal.jpg	ABB8C2	000000	000000	000000	False	False		False	Wed Aug 17 14:45:35 +0000 2016	0.0	False		765922527675691009				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	11313		28800.0	1
Sat Dec 10 17:22:33 +0000 2011	says who	stevejg96	speak the language	en		False	en	RT @brandonthomas6: The before and after from last night lol still can't believe this really happened https://t.co/nlBK1tfFpo	Beijing	False	False	False	10659	False	421	False	315	True	False	433515341	False	False	3	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/433515341/1459406634	http://pbs.twimg.com/profile_images/703118005278932996/_mQKcw4f_normal.jpg	89C9FA	C0DEED	DDEEF6	333333	True	False		False	Tue Aug 23 01:28:35 +0000 2016	0.0	False		767896283646484480				False				False	87.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	7479		28800.0	1
Mon Nov 12 16:48:03 +0000 2012	Matt Miller	MattMcMiller	The names matt i like pens and im the football and basketball manager for the mason county royals and im a junior	en		False	en	My new profile picture with my best buddy @806kmoore #nofilter #nomakeup http://t.co/WpObhHwKkB		False	True	False	1	False	76	False	83	False	False	943999267	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/3671893034/cac8eb0fb2c1badeebf0c8102539429e_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri May 17 12:12:59 +0000 2013	0.0	False		335367340042641409				False				False	0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	107			1
Fri Jun 21 04:38:52 +0000 2013	Kyle Boyd	KyleBoyd25	Sport is my life!!  My GF is amazing!!! 3	en		False	und	RT @ProSyndicate: #SnitchesGetStitches		False	False	False	2	False	6	False	26	False	False	1535705964	False	False	0	False	C0DEED	http://pbs.twimg.com/profile_background_images/378800000004147644/b6f7580683621042bc434114a5290c9a.jpeg	True	https://pbs.twimg.com/profile_banners/1535705964/1371790146	http://pbs.twimg.com/profile_images/378800000023661965/79c479c19bd4d559429b29eb500ea353_normal.jpeg	0084B4	FFFFFF	DDEEF6	333333	True	False		False	Wed Feb 18 12:16:49 +0000 2015	0.0	False		568021314440552448				False					13649.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	41			1
Tue Jul 06 20:12:59 +0000 2010	Alexandra	90sKid_Axxie	i was born.  i'm currently living, and after that,  i'm gonna die.	en	it varies.	False	en	Nooooo! WHY did you delete those GOLDEN tweets 😂😭 @grubhubris	Central Time (US & Canada)	False	False	False	49	False	37	False	211	False	False	163588464	False	False	0	False	642D8B	http://abs.twimg.com/images/themes/theme10/bg.gif	False		http://pbs.twimg.com/profile_images/2003998575/388750_312278672130091_100000438821324_1177603_229003317_n_normal.jpg	FF0000	65B0DA	7AC3EE	3D1957	True	False		False	Mon Jan 25 23:31:49 +0000 2016	6.0	False		691765444882079744				False					0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>"	False	741	http://t.co/zgCmJOyZ8u	-18000.0	1
Thu May 19 08:11:26 +0000 2011	Dee Yan	dianegallo	i love chocolates. i love ice cream	en	bacolod city philippines	False	tl	Hahahaha! Dami kong tawa ki Sheryn nagkamali pa talaga! 😂😂 #GGVDamiKongTawa	Alaska	False	False	False	20	False	29	False	293	False	True	301317154	False	False	0	False	642D8B	http://pbs.twimg.com/profile_background_images/378800000039904013/2fdfb7c6a10aa6043d56ee0b99f4fa80.jpeg	True	https://pbs.twimg.com/profile_banners/301317154/1442321898	http://pbs.twimg.com/profile_images/643770827918344192/MVciJ4_H_normal.jpg	FF0000	000000	E5507E	362720	True	False		False	Sun Oct 04 14:40:20 +0000 2015	1.0	False		650681864483532800				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	35		-28800.0	1
Wed May 20 14:37:35 +0000 2009	Sharon Dooley	shazd08	Hi sharon here, im new to twitter!! live in carlow, ireland. Im a single mum of 2 boys, aaron & cody! I love life and try to live everyday like it is my last!!	en	Ireland	False	en	at home in pain with shin splints	Dublin	False	False	False	0	False	8	False	33	False	False	41370308	False	False	0	False	642D8B	http://abs.twimg.com/images/themes/theme10/bg.gif	True		http://pbs.twimg.com/profile_images/399616703/oxegen_normal.jpg	FF0000	65B0DA	7AC3EE	3D1957	True	False		False	Thu Sep 03 20:56:46 +0000 2009	0.0	False		3741855856				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	3	http://t.co/Jvzov3UGLi	3600.0	1
Mon Apr 01 11:03:09 +0000 2013	Azzel Benitez	princesszel_27	PROUD and CONFIDENT	en	Manila	False	tl	ako na kinikilig :)))))))	Arizona	False	False	False	15	False	31	False	127	True	False	1320097938	False	False	0	False	000000	http://pbs.twimg.com/profile_background_images/378800000011928073/7aa64b8d11bfea1ca611643924e66d6c.jpeg	False	https://pbs.twimg.com/profile_banners/1320097938/1379065449	http://pbs.twimg.com/profile_images/378800000450787015/fae19dc02148deb4b25c5b0c62674b7a_normal.jpeg	027067	FFFFFF	000000	000000	True	False		False	Sat Dec 28 20:08:46 +0000 2013	1.0	False		417024345450356736				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	120		-25200.0	1
Sun Jun 06 11:36:38 +0000 2010	siithii fauzhyeah	siithiifauzhyea	very like indonesia	en	kendari	False	et	maap y☺	Pacific Time (US & Canada)	False	False	False	1	False	8	False	110	False	False	152603499	False	False	0	False	FF6699	http://abs.twimg.com/images/themes/theme11/bg.gif	True		http://pbs.twimg.com/profile_images/964623250/Zsderw_normal.jpg	B40B43	CC3366	E5507E	362720	True	False		False	Fri Jul 09 10:32:17 +0000 2010	0.0	False		18108181998				False					2.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	6		-25200.0	1
Sat Aug 08 05:48:04 +0000 2015	Xavier mercado	xrmercado97	SD || SDMC || Music  || Art                            @gchulo IG	en		False	en	CHB is kinda fun https://t.co/58iJoYm6ZX		False	True	False	56	False	32	False	44	False	False	3309316470	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3309316470/1439014485	http://pbs.twimg.com/profile_images/629894705946365952/KWs-Tzek_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Feb 10 14:59:57 +0000 2016	0.0	False		697434838316376064				False				False	0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	9			1
Wed Jul 15 18:21:13 +0000 2015	Hood Applesauce	RealApplesauce	I'm like an apple, but cooler.	en		False	en	@TieganPov ur trash		False	True	False	1	False	2	False	0	False	False	3280915261	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3280915261/1436984853	http://pbs.twimg.com/profile_images/621385226137133056/YSPqYlkZ_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Jul 15 18:58:49 +0000 2015	0.0	False		621393500035088384				False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	6			1
Sat Aug 09 04:49:27 +0000 2014	The UniメHitman Club	unixhitman	The Official Page of The UniメHitman Trophy Club, which recognizes the pitcher in baseball & bowler in cricket with an award ceremony. 1st Annual coming soon.	en	Platinum Triangle, Los Angeles	False	en	get ready for kombat!		False	False	False	0	False	9	False	9	False	False	2718649759	False	False	2	False	000000	http://pbs.twimg.com/profile_background_images/497969412918349825/LFNcmmUI.jpeg	True	https://pbs.twimg.com/profile_banners/2718649759/1407561255	http://pbs.twimg.com/profile_images/497974422091739136/jAaXD_D4_normal.jpeg	BF0000	000000	DDEEF6	333333	True	False		False	Sat Aug 09 05:00:18 +0000 2014	1.0	False		497970604310405120				False					1.0	False	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	False	1	https://t.co/rGIH4aYaFy		2
Wed Feb 11 02:02:29 +0000 2015	✨Kenia✨	Keniafhoneyyyyy	|one dιrecтιon| |5 ѕecondѕ oғ ѕυммer| |ed ѕнeeran| |ѕтeven ғernandez| |нoney gang or dιe|	en	✨New Account✨	False	en	RT @5SOS: Day off with henry http://t.co/2lnAmHJcfa		False	True	False	25	False	9	False	26	False	False	3029299870	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3029299870/1423620913	http://pbs.twimg.com/profile_images/565333212353011714/st8D2MTX_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Feb 16 01:06:47 +0000 2015	0.0	False		567127921630801921				False				False	41607.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	3			1
Wed Aug 26 16:12:11 +0000 2015	Lauren 	EyeLavveYew	sorry if I looked interested. I'm not.	en		False	en	I love you @LaurenJauregui 😍		False	True	False	0	False	6	False	8	False	True	3349994718	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3349994718/1440607249	http://pbs.twimg.com/profile_images/636578683583500288/IdCub83h_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Thu Aug 27 05:41:36 +0000 2015	1.0	False		636775551886163969				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	1			1
Fri Nov 12 19:32:00 +0000 2010	Taylor ღ	taylaD2011	#team♏ #teamsingle #teamfreaks #teamiphone  im a fucking boss bitch! n dont put up with shit!	en		False	en	He's soo freaking cute.. N kinky http://t.co/D0GSm7Fp		False	False	False	35	False	62	False	163	False	False	215004375	False	False	0	False	E80585	http://pbs.twimg.com/profile_background_images/437860970/hustler.jpg	True		http://pbs.twimg.com/profile_images/1923519030/image_normal.jpg	9C9793	F0A830	78C0A8	5E412F	True	False		False	Wed Apr 04 03:06:47 +0000 2012	1.0	False		187375631493894145				False				False	0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	1414			1
Fri Jul 10 05:52:56 +0000 2015	GameingCockroach	Dylon16731968	Love games and guns and animals	en	U.S.A.	False	und	#FaceSwapLive https://t.co/b9ZFfpIsFQ		False	True	False	4	False	7	False	13	False	False	3273877520	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3273877520/1460488941	http://pbs.twimg.com/profile_images/719965036610002945/TiMoBsWs_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri May 06 15:11:43 +0000 2016	6.0	False		728603156070858752				False				False	0.0	False	"<a href=""http://labs.laan.com"" rel=""nofollow"">Face Swap Live</a>"	False	5			1
Sun Apr 15 02:25:00 +0000 2012	Asiayd Kyle	AsiaydKyleQuinn	l'm the law , I'm Batman... #Lawyer.	es	Gotham City	False	und	Now!!! https://t.co/s8bmwyYBro	Eastern Time (US & Canada)	False	False	False	526	False	132	False	72	True	True	554000993	False	False	3	False	DFC1EB	http://pbs.twimg.com/profile_background_images/595806216326029312/O8M_O6oz.jpg	True	https://pbs.twimg.com/profile_banners/554000993/1471144854	http://pbs.twimg.com/profile_images/764670409044131840/2SvJndGd_normal.jpg	000000	FFFFFF	DDEEF6	333333	True	False		False	Tue Aug 23 04:28:34 +0000 2016	0.0	False		767941579789045760				False				False	0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	328		-14400.0	1
Mon Mar 11 00:06:30 +0000 2013	Jeff Miller	JeffMillionaire	I'm your worst nightmare! I also do improv.	en	New York, NY	False	en	RT @SaddestDog: If there's a trick to cure depression, I'm probably too old to learn it		False	True	False	6	False	14	False	23	False	False	1258227866	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1258227866/1362962425	http://pbs.twimg.com/profile_images/3364452175/9fc39b508b7be1386a367924567343d0_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri Jul 18 18:15:28 +0000 2014	0.0	False		490198182690029568				False					3.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	15	https://t.co/VZvJPlxTAj		1
Wed Apr 15 00:18:33 +0000 2015	Carol Helton	CarolBlonde6187	Love camping, fishing and spending time with family	en	lake Jackson, Texas	False	en	RT to #VoiceSaveKoryn http://t.co/DUArqc6m0M		False	True	True	0	False	0	False	5	False	False	3167548659	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed May 13 00:56:13 +0000 2015	0.0	False		598290616196337665				False				False	0.0	False	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"	False	4			1
Mon Dec 20 08:49:26 +0000 2010	Bimal Das	ecoplanetindia	M.Sc. (Food Technology) worked 20 years in herbal science for health food.  Presently working in aromtherapy for health.	en	Mumbai	False	hi	Subho deepavali https://t.co/wwdCyfmTho		False	False	False	2	False	196	False	367	False	False	228646078	False	False	0	False	EBEBEB	http://abs.twimg.com/images/themes/theme7/bg.gif	False		http://pbs.twimg.com/profile_images/1194714870/bimaldaspic_normal.jpg	990000	DFDFDF	F3F3F3	333333	True	False		False	Wed Nov 11 04:51:00 +0000 2015	0.0	False		664304291918802944				False				False	0.0	False	"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>"	False	74	http://t.co/EHepOz6v2w		1
Mon Feb 08 17:18:50 +0000 2016	Melboune Massage	MelbourneSpaFL	Providing massage, facial and waxing services to the Melbourne, Suntree, Viera, Cocoa and Space Coast area of Florida.	en	Melbourne, FL	False	en	RT @Arekkz: WIN a pair of LOLA Headphones from @BlueMicrophones! Click here &amp; follow instructions: https://t.co/vPzyN8ukxK https://t.co/5zv…		False	True	False	0	False	3	False	41	False	False	4888979907	False	False	0	False	F5F8FA		False	https://pbs.twimg.com/profile_banners/4888979907/1454952101	http://pbs.twimg.com/profile_images/696745507385954308/TTeKPkRj_normal.jpg	2B7BB9	C0DEED	DDEEF6	333333	True	False		False	Mon Apr 18 19:22:00 +0000 2016	0.0	False		722143159069749249				False				False	1854.0	False	"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>"	False	4	https://t.co/jeMFFYwgGR		2
